Id_Venda;Data_Venda;ID_Cliente;ID_Loja
SO69715;02/05/2022;14499;259
SO69716;02/05/2022;28033;199
SO69717;02/05/2022;23006;293
SO69718;02/05/2022;21854;297
SO69719;02/05/2022;11287;199
SO69720;02/05/2022;15316;39
SO69721;02/05/2022;11215;130
SO69722;03/05/2022;11356;200
SO69723;03/05/2022;18345;200
SO69724;03/05/2022;28048;200
SO69725;03/05/2022;20718;199
SO69726;03/05/2022;14928;199
SO69727;03/05/2022;19371;199
SO69728;03/05/2022;27983;199
SO69729;03/05/2022;27919;199
SO69730;03/05/2022;14633;199
SO69731;03/05/2022;13413;306
SO69732;03/05/2022;16197;306
SO69733;03/05/2022;22661;306
SO69734;03/05/2022;28436;306
SO69735;03/05/2022;15309;306
SO69736;03/05/2022;24996;306
SO69737;03/05/2022;18068;306
SO69738;03/05/2022;11300;306
SO69740;03/05/2022;19439;306
SO69741;03/05/2022;18357;306
SO69742;03/05/2022;17977;306
SO69743;03/05/2022;26165;307
SO69744;03/05/2022;15312;307
SO69746;03/05/2022;18798;307
SO69747;03/05/2022;28567;307
SO69748;03/05/2022;18215;307
SO69749;03/05/2022;26442;307
SO69750;03/05/2022;23507;308
SO69751;03/05/2022;18149;308
SO69752;03/05/2022;21383;308
SO69753;03/05/2022;22193;308
SO69754;03/05/2022;24371;309
SO69755;03/05/2022;22519;309
SO69756;03/05/2022;23706;309
SO69757;03/05/2022;21728;309
SO69758;03/05/2022;17337;309
SO69759;03/05/2022;15333;309
SO69760;03/05/2022;29371;309
SO69761;03/05/2022;24971;310
SO69762;03/05/2022;20325;310
SO69763;03/05/2022;15308;310
SO69764;03/05/2022;25921;310
SO69765;03/05/2022;19441;310
SO69766;03/05/2022;12324;310
SO69767;03/05/2022;17214;310
SO69768;03/05/2022;27245;243
SO69769;03/05/2022;21019;282
SO69770;03/05/2022;13551;239
SO69771;03/05/2022;17225;247
SO69772;03/05/2022;29358;42
SO69773;03/05/2022;17781;218
SO69774;03/05/2022;22505;206
SO69775;03/05/2022;13828;232
SO69776;03/05/2022;14884;206
SO69777;03/05/2022;26444;130
SO69778;03/05/2022;22228;263
SO69779;03/05/2022;29101;15
SO69780;03/05/2022;17399;217
SO69781;03/05/2022;13353;201
SO69782;03/05/2022;18626;179
SO69783;03/05/2022;29119;239
SO69784;03/05/2022;21145;176
SO69785;03/05/2022;21520;200
SO69786;03/05/2022;26182;307
SO69787;03/05/2022;25205;213
SO69788;03/05/2022;12357;200
SO69789;03/05/2022;15024;53
SO69790;03/05/2022;18215;307
SO69791;03/05/2022;16343;231
SO69792;03/05/2022;19232;310
SO69793;04/05/2022;24316;200
SO69794;04/05/2022;22570;199
SO69795;04/05/2022;14480;199
SO69796;04/05/2022;19540;199
SO69797;04/05/2022;12352;199
SO69798;04/05/2022;20581;199
SO69799;04/05/2022;23856;199
SO69800;04/05/2022;15936;306
SO69801;04/05/2022;13796;306
SO69802;04/05/2022;25522;306
SO69803;04/05/2022;19994;306
SO69804;04/05/2022;14548;306
SO69805;04/05/2022;11748;307
SO69806;04/05/2022;11610;307
SO69807;04/05/2022;20794;307
SO69808;04/05/2022;17004;307
SO69809;04/05/2022;28061;307
SO69810;04/05/2022;24377;307
SO69811;04/05/2022;15645;308
SO69812;04/05/2022;11527;308
SO69813;04/05/2022;26635;308
SO69814;04/05/2022;13622;309
SO69815;04/05/2022;22596;309
SO69816;04/05/2022;23848;309
SO69817;04/05/2022;21794;310
SO69818;04/05/2022;21808;310
SO69819;04/05/2022;11417;310
SO69820;04/05/2022;28380;310
SO69821;04/05/2022;17879;310
SO69822;04/05/2022;29365;60
SO69823;04/05/2022;16151;290
SO69824;04/05/2022;28744;296
SO69825;04/05/2022;12622;208
SO69826;04/05/2022;27824;226
SO69827;04/05/2022;16465;298
SO69828;04/05/2022;22444;288
SO69829;04/05/2022;13091;137
SO69830;04/05/2022;13079;193
SO69831;04/05/2022;26265;88
SO69833;04/05/2022;28063;192
SO69834;04/05/2022;22032;179
SO69835;04/05/2022;19224;188
SO69836;04/05/2022;26429;188
SO69837;04/05/2022;18988;118
SO69838;04/05/2022;11222;259
SO69839;04/05/2022;24092;281
SO69840;04/05/2022;15376;211
SO69841;04/05/2022;23509;129
SO69842;04/05/2022;20077;227
SO69843;04/05/2022;23505;16
SO69844;04/05/2022;28425;151
SO69845;04/05/2022;11476;147
SO69846;04/05/2022;19905;35
SO69847;04/05/2022;12924;103
SO69848;04/05/2022;19049;30
SO69849;04/05/2022;19830;116
SO69850;04/05/2022;15715;196
SO69851;04/05/2022;13105;198
SO69852;04/05/2022;17647;233
SO69853;04/05/2022;11823;201
SO69854;04/05/2022;11188;178
SO69855;04/05/2022;20630;187
SO69856;04/05/2022;24647;295
SO69857;04/05/2022;15407;293
SO69858;04/05/2022;26554;240
SO69859;04/05/2022;25433;3
SO69860;04/05/2022;17901;307
SO69861;04/05/2022;16472;309
SO69862;04/05/2022;28768;84
SO69863;04/05/2022;27997;306
SO69864;04/05/2022;11966;68
SO69865;05/05/2022;13111;200
SO69866;05/05/2022;14630;200
SO69867;05/05/2022;13991;200
SO69868;05/05/2022;16426;200
SO69869;05/05/2022;13554;200
SO69870;05/05/2022;12371;200
SO69871;05/05/2022;27982;199
SO69872;05/05/2022;25938;199
SO69873;05/05/2022;14861;199
SO69874;05/05/2022;25998;199
SO69875;05/05/2022;22786;199
SO69876;05/05/2022;27540;199
SO69877;05/05/2022;16724;306
SO69878;05/05/2022;16646;306
SO69879;05/05/2022;13387;306
SO69880;05/05/2022;16252;307
SO69881;05/05/2022;20556;307
SO69882;05/05/2022;21984;307
SO69883;05/05/2022;12833;307
SO69884;05/05/2022;20971;308
SO69885;05/05/2022;23847;308
SO69886;05/05/2022;13517;309
SO69887;05/05/2022;26094;309
SO69888;05/05/2022;20587;309
SO69889;05/05/2022;13080;310
SO69890;05/05/2022;27845;183
SO69891;05/05/2022;29360;187
SO69892;05/05/2022;16484;204
SO69893;05/05/2022;15391;181
SO69894;05/05/2022;27662;111
SO69895;05/05/2022;13218;246
SO69896;05/05/2022;22470;164
SO69897;05/05/2022;18794;142
SO69898;05/05/2022;26855;125
SO69899;05/05/2022;22000;295
SO69901;05/05/2022;16549;243
SO69902;05/05/2022;21422;298
SO69903;05/05/2022;24702;256
SO69904;05/05/2022;15788;142
SO69905;05/05/2022;20080;71
SO69906;05/05/2022;25151;144
SO69907;05/05/2022;20027;275
SO69908;05/05/2022;23832;39
SO69909;05/05/2022;17038;205
SO69910;05/05/2022;24107;57
SO69911;05/05/2022;24712;179
SO69912;05/05/2022;18390;32
SO69913;05/05/2022;25717;206
SO69914;05/05/2022;23851;43
SO69915;05/05/2022;16089;5
SO69916;05/05/2022;11631;21
SO69917;05/05/2022;16376;173
SO69918;05/05/2022;25945;131
SO69919;05/05/2022;17289;71
SO69920;05/05/2022;12582;193
SO69921;05/05/2022;18972;55
SO69922;05/05/2022;17546;238
SO69923;05/05/2022;17398;253
SO69924;05/05/2022;17133;166
SO69925;05/05/2022;11941;134
SO69926;05/05/2022;21898;230
SO69927;05/05/2022;11879;224
SO69928;05/05/2022;13181;44
SO69929;05/05/2022;15872;296
SO69930;05/05/2022;20959;309
SO69931;05/05/2022;16669;185
SO69932;05/05/2022;21902;212
SO69933;05/05/2022;22021;200
SO69934;05/05/2022;24986;200
SO69935;05/05/2022;27855;200
SO69936;05/05/2022;14014;306
SO69937;05/05/2022;23579;25
SO69938;05/05/2022;19509;306
SO69939;05/05/2022;23912;175
SO69940;05/05/2022;14858;3
SO69941;05/05/2022;12045;76
SO69942;05/05/2022;13869;28
SO69943;05/05/2022;18012;200
SO69944;05/05/2022;12638;306
SO69945;06/05/2022;23585;199
SO69946;06/05/2022;17171;199
SO69947;06/05/2022;21948;307
SO69948;06/05/2022;25431;307
SO69949;06/05/2022;15526;308
SO69950;06/05/2022;15355;308
SO69951;06/05/2022;26004;252
SO69952;06/05/2022;11134;46
SO69953;06/05/2022;11175;100
SO69954;06/05/2022;26002;149
SO69955;06/05/2022;11126;81
SO69956;06/05/2022;15674;28
SO69957;06/05/2022;12588;17
SO69958;06/05/2022;19278;14
SO69959;06/05/2022;27742;119
SO69960;06/05/2022;24972;31
SO69961;06/05/2022;16204;157
SO69962;06/05/2022;24814;197
SO69963;06/05/2022;16446;161
SO69964;06/05/2022;27670;175
SO69965;06/05/2022;15874;122
SO69966;06/05/2022;15342;281
SO69967;06/05/2022;25531;119
SO69968;06/05/2022;18680;168
SO69969;06/05/2022;18605;43
SO69971;06/05/2022;21008;124
SO69972;06/05/2022;25573;195
SO69973;06/05/2022;21709;55
SO69974;06/05/2022;21797;23
SO69975;06/05/2022;24532;104
SO69976;06/05/2022;21047;26
SO69977;06/05/2022;11422;47
SO69978;06/05/2022;25706;105
SO69979;06/05/2022;28153;111
SO69980;06/05/2022;28386;27
SO69981;06/05/2022;12749;120
SO69982;06/05/2022;17665;189
SO69983;06/05/2022;14161;84
SO69984;06/05/2022;28375;37
SO69985;06/05/2022;25508;101
SO69986;06/05/2022;13233;140
SO69987;06/05/2022;11331;13
SO69988;06/05/2022;21499;284
SO69989;06/05/2022;11931;108
SO69991;06/05/2022;16157;71
SO69992;06/05/2022;15797;84
SO69993;06/05/2022;13383;72
SO69994;06/05/2022;18959;152
SO69995;06/05/2022;12928;290
SO69996;06/05/2022;21997;92
SO69997;06/05/2022;11880;96
SO69998;06/05/2022;14695;29
SO69999;06/05/2022;16184;123
SO70000;06/05/2022;14390;182
SO70001;06/05/2022;15728;76
SO70002;06/05/2022;11276;58
SO70003;06/05/2022;21737;176
SO70004;06/05/2022;23123;174
SO70005;06/05/2022;21664;92
SO70006;06/05/2022;11277;196
SO70007;06/05/2022;18779;308
SO70008;06/05/2022;25794;125
SO70009;06/05/2022;15812;291
SO70010;06/05/2022;13013;138
SO70011;06/05/2022;12666;308
SO70012;06/05/2022;28938;79
SO70013;06/05/2022;27115;45
SO70014;06/05/2022;28681;128
SO70015;06/05/2022;12587;114
SO70016;07/05/2022;20083;200
SO70017;07/05/2022;12129;200
SO70018;07/05/2022;15725;200
SO70019;07/05/2022;12852;200
SO70020;07/05/2022;23202;200
SO70021;07/05/2022;26813;200
SO70022;07/05/2022;16579;200
SO70023;07/05/2022;19922;199
SO70024;07/05/2022;14929;199
SO70025;07/05/2022;17593;199
SO70026;07/05/2022;21035;199
SO70027;07/05/2022;17624;199
SO70028;07/05/2022;17961;199
SO70029;07/05/2022;13204;308
SO70030;07/05/2022;15644;308
SO70031;07/05/2022;19438;308
SO70032;07/05/2022;26828;308
SO70033;07/05/2022;18216;308
SO70034;07/05/2022;14802;42
SO70035;07/05/2022;14009;14
SO70036;07/05/2022;16135;35
SO70037;07/05/2022;29363;38
SO70038;07/05/2022;18780;5
SO70039;07/05/2022;11047;195
SO70040;07/05/2022;26003;182
SO70041;07/05/2022;16280;66
SO70042;07/05/2022;16567;150
SO70043;07/05/2022;21659;31
SO70044;07/05/2022;15311;62
SO70045;07/05/2022;13113;290
SO70046;07/05/2022;13115;180
SO70047;07/05/2022;26036;137
SO70048;07/05/2022;22594;177
SO70049;07/05/2022;24458;25
SO70050;07/05/2022;26854;72
SO70051;07/05/2022;19288;115
SO70052;07/05/2022;26353;40
SO70053;07/05/2022;14975;37
SO70054;07/05/2022;26763;4
SO70055;07/05/2022;20979;155
SO70056;07/05/2022;25928;162
SO70057;07/05/2022;21615;78
SO70058;07/05/2022;21781;18
SO70059;07/05/2022;21605;195
SO70060;07/05/2022;28476;2
SO70061;07/05/2022;13095;22
SO70062;07/05/2022;20389;151
SO70063;07/05/2022;21057;68
SO70064;07/05/2022;11044;129
SO70065;07/05/2022;13049;86
SO70066;07/05/2022;13145;49
SO70067;07/05/2022;12711;72
SO70068;07/05/2022;17581;110
SO70069;07/05/2022;18717;168
SO70070;07/05/2022;28052;190
SO70071;07/05/2022;19646;165
SO70072;07/05/2022;24638;168
SO70073;07/05/2022;25519;29
SO70074;07/05/2022;17316;163
SO70075;07/05/2022;27015;7
SO70076;07/05/2022;11497;51
SO70077;07/05/2022;14534;78
SO70078;07/05/2022;17587;190
SO70079;07/05/2022;16766;308
SO70080;07/05/2022;18456;200
SO70081;07/05/2022;20760;200
SO70082;07/05/2022;24849;23
SO70083;07/05/2022;12961;109
SO70084;07/05/2022;11121;199
SO70085;07/05/2022;27608;107
SO70086;07/05/2022;26068;70
SO70087;07/05/2022;14309;199
SO70088;07/05/2022;18453;141
SO70089;08/05/2022;19017;199
SO70090;08/05/2022;20619;306
SO70091;08/05/2022;12093;306
SO70092;08/05/2022;13265;306
SO70093;08/05/2022;27147;306
SO70094;08/05/2022;17543;306
SO70095;08/05/2022;17834;306
SO70096;08/05/2022;16123;306
SO70097;08/05/2022;18879;307
SO70098;08/05/2022;11496;307
SO70099;08/05/2022;21711;307
SO70100;08/05/2022;17469;307
SO70101;08/05/2022;17176;307
SO70102;08/05/2022;20182;307
SO70103;08/05/2022;11033;307
SO70104;08/05/2022;29296;309
SO70105;08/05/2022;20375;309
SO70106;08/05/2022;18225;309
SO70107;08/05/2022;11805;309
SO70108;08/05/2022;25944;309
SO70109;08/05/2022;17294;309
SO70110;08/05/2022;23584;310
SO70111;08/05/2022;11787;310
SO70112;08/05/2022;23506;310
SO70113;08/05/2022;25874;310
SO70114;08/05/2022;22180;310
SO70115;08/05/2022;12119;310
SO70116;08/05/2022;17228;310
SO70117;08/05/2022;15722;277
SO70118;08/05/2022;26234;251
SO70119;08/05/2022;16138;255
SO70120;08/05/2022;14022;226
SO70121;08/05/2022;19312;203
SO70122;08/05/2022;14681;233
SO70123;08/05/2022;15290;297
SO70124;08/05/2022;13057;293
SO70125;08/05/2022;15761;227
SO70126;08/05/2022;16565;275
SO70127;08/05/2022;22909;211
SO70128;08/05/2022;14658;255
SO70129;08/05/2022;18224;243
SO70130;08/05/2022;16131;268
SO70131;08/05/2022;25467;244
SO70132;08/05/2022;17623;278
SO70133;08/05/2022;28970;253
SO70134;08/05/2022;16591;276
SO70135;08/05/2022;21599;232
SO70136;08/05/2022;21947;302
SO70137;08/05/2022;25918;276
SO70138;08/05/2022;23860;297
SO70139;08/05/2022;16578;305
SO70140;08/05/2022;13154;298
SO70141;08/05/2022;17544;269
SO70142;08/05/2022;19705;298
SO70143;08/05/2022;18075;298
SO70144;08/05/2022;20223;201
SO70145;08/05/2022;12426;256
SO70146;08/05/2022;23194;236
SO70147;08/05/2022;28965;210
SO70148;08/05/2022;17146;310
SO70149;08/05/2022;21094;300
SO70150;08/05/2022;27462;200
SO70151;08/05/2022;11223;307
SO70153;08/05/2022;15898;307
SO70154;08/05/2022;19200;306
SO70155;08/05/2022;26039;309
SO70156;08/05/2022;11331;237
SO70157;08/05/2022;12972;299
SO70158;08/05/2022;26366;310
SO70159;08/05/2022;12099;226
SO70160;08/05/2022;28451;309
SO70161;08/05/2022;19088;309
SO70162;08/05/2022;17490;307
SO70163;08/05/2022;12144;310
SO70164;08/05/2022;13982;302
SO70165;08/05/2022;26648;309
SO70166;09/05/2022;27886;200
SO70167;09/05/2022;15255;200
SO70168;09/05/2022;20560;200
SO70169;09/05/2022;15120;200
SO70170;09/05/2022;13050;200
SO70171;09/05/2022;29104;200
SO70172;09/05/2022;25196;199
SO70173;09/05/2022;14251;199
SO70174;09/05/2022;17136;199
SO70175;09/05/2022;19179;199
SO70176;09/05/2022;17156;199
SO70177;09/05/2022;12717;199
SO70178;09/05/2022;12585;199
SO70179;09/05/2022;23275;199
SO70180;09/05/2022;27568;199
SO70181;09/05/2022;29231;306
SO70182;09/05/2022;26438;306
SO70183;09/05/2022;19115;306
SO70184;09/05/2022;21922;306
SO70185;09/05/2022;29299;306
SO70186;09/05/2022;21594;306
SO70187;09/05/2022;25488;306
SO70188;09/05/2022;13048;307
SO70189;09/05/2022;13690;307
SO70190;09/05/2022;18408;307
SO70191;09/05/2022;17535;307
SO70192;09/05/2022;21606;307
SO70193;09/05/2022;27762;307
SO70194;09/05/2022;11091;307
SO70195;09/05/2022;11082;308
SO70196;09/05/2022;13248;308
SO70197;09/05/2022;13222;309
SO70198;09/05/2022;11277;309
SO70199;09/05/2022;20651;309
SO70200;09/05/2022;19943;309
SO70201;09/05/2022;11619;310
SO70202;09/05/2022;11191;194
SO70203;09/05/2022;16142;211
SO70204;09/05/2022;26241;130
SO70205;09/05/2022;19081;67
SO70206;09/05/2022;12031;6
SO70207;09/05/2022;22901;33
SO70208;09/05/2022;27623;277
SO70209;09/05/2022;28064;239
SO70210;09/05/2022;27669;7
SO70212;09/05/2022;18800;192
SO70213;09/05/2022;22979;236
SO70214;09/05/2022;24578;120
SO70215;09/05/2022;21593;187
SO70216;09/05/2022;18994;113
SO70217;09/05/2022;18821;113
SO70218;09/05/2022;28121;184
SO70219;09/05/2022;25937;182
SO70220;09/05/2022;23835;131
SO70221;09/05/2022;23152;176
SO70222;09/05/2022;11841;269
SO70224;09/05/2022;12418;293
SO70225;09/05/2022;17474;161
SO70226;09/05/2022;17499;51
SO70227;09/05/2022;15756;97
SO70228;09/05/2022;18950;129
SO70229;09/05/2022;11728;78
SO70230;09/05/2022;13167;101
SO70231;09/05/2022;13640;302
SO70232;09/05/2022;13826;249
SO70233;09/05/2022;16650;180
SO70234;09/05/2022;12666;121
SO70235;09/05/2022;19575;102
SO70236;09/05/2022;22326;276
SO70237;09/05/2022;23488;145
SO70238;09/05/2022;20956;186
SO70239;09/05/2022;28975;306
SO70240;09/05/2022;13655;310
SO70241;09/05/2022;16058;165
SO70242;09/05/2022;13073;237
SO70243;09/05/2022;13932;211
SO70244;09/05/2022;27950;268
SO70245;09/05/2022;19000;2
SO70246;09/05/2022;22658;200
SO70247;09/05/2022;14229;308
SO70248;10/05/2022;18113;200
SO70249;10/05/2022;17539;200
SO70250;10/05/2022;11171;200
SO70251;10/05/2022;18645;200
SO70252;10/05/2022;16445;199
SO70253;10/05/2022;13616;199
SO70254;10/05/2022;11091;199
SO70255;10/05/2022;24509;199
SO70256;10/05/2022;21544;199
SO70257;10/05/2022;11510;199
SO70258;10/05/2022;13359;306
SO70259;10/05/2022;17878;307
SO70260;10/05/2022;17139;307
SO70261;10/05/2022;11950;307
SO70262;10/05/2022;15736;308
SO70263;10/05/2022;17001;308
SO70264;10/05/2022;13743;308
SO70265;10/05/2022;13400;308
SO70266;10/05/2022;26152;309
SO70267;10/05/2022;11521;310
SO70268;10/05/2022;18763;310
SO70270;10/05/2022;20555;310
SO70271;10/05/2022;24284;3
SO70272;10/05/2022;26001;1
SO70273;10/05/2022;12431;77
SO70274;10/05/2022;27574;123
SO70275;10/05/2022;16509;156
SO70276;10/05/2022;15287;55
SO70277;10/05/2022;27920;74
SO70278;10/05/2022;11390;259
SO70279;10/05/2022;19289;221
SO70280;10/05/2022;25553;99
SO70281;10/05/2022;12958;238
SO70282;10/05/2022;18940;169
SO70283;10/05/2022;27827;88
SO70284;10/05/2022;28027;114
SO70285;10/05/2022;12409;169
SO70286;10/05/2022;29313;247
SO70287;10/05/2022;12292;118
SO70288;10/05/2022;25939;172
SO70289;10/05/2022;28920;119
SO70290;10/05/2022;11371;252
SO70291;10/05/2022;17528;121
SO70292;10/05/2022;22454;45
SO70293;10/05/2022;19298;19
SO70294;10/05/2022;19911;38
SO70295;10/05/2022;14947;174
SO70296;10/05/2022;18353;51
SO70297;10/05/2022;11159;116
SO70298;10/05/2022;29077;114
SO70299;10/05/2022;27849;69
SO70300;10/05/2022;17643;181
SO70301;10/05/2022;18397;259
SO70302;10/05/2022;20432;306
SO70303;10/05/2022;23362;69
SO70306;10/05/2022;11148;1
SO70307;10/05/2022;13342;98
SO70308;10/05/2022;27031;231
SO70309;10/05/2022;28310;34
SO70310;10/05/2022;22740;281
SO70311;10/05/2022;28800;188
SO70312;11/05/2022;11044;2
SO70313;11/05/2022;11083;60
SO70314;11/05/2022;11032;139
SO70315;11/05/2022;19258;41
SO70316;11/05/2022;26238;54
SO70317;11/05/2022;27615;180
SO70318;11/05/2022;28562;187
SO70320;11/05/2022;12589;91
SO70321;11/05/2022;17347;42
SO70322;11/05/2022;27570;181
SO70323;11/05/2022;22447;80
SO70324;11/05/2022;11276;59
SO70325;11/05/2022;18191;192
SO70326;11/05/2022;15872;186
SO70327;11/05/2022;15646;196
SO70328;11/05/2022;21029;282
SO70329;11/05/2022;24410;58
SO70330;11/05/2022;20350;153
SO70331;11/05/2022;21295;136
SO70332;11/05/2022;20141;70
SO70333;11/05/2022;20884;153
SO70334;11/05/2022;13675;154
SO70335;11/05/2022;12146;24
SO70336;11/05/2022;22181;151
SO70337;11/05/2022;20373;53
SO70338;11/05/2022;20922;95
SO70339;11/05/2022;21987;96
SO70340;11/05/2022;19665;159
SO70341;11/05/2022;23990;11
SO70342;11/05/2022;27185;102
SO70343;11/05/2022;15335;189
SO70344;11/05/2022;25713;108
SO70345;11/05/2022;19844;89
SO70346;11/05/2022;18082;141
SO70347;11/05/2022;18536;32
SO70348;11/05/2022;13936;111
SO70349;11/05/2022;19931;194
SO70350;11/05/2022;26397;193
SO70351;11/05/2022;13361;102
SO70352;11/05/2022;15755;142
SO70353;11/05/2022;13214;29
SO70354;11/05/2022;18232;188
SO70355;11/05/2022;17009;138
SO70356;11/05/2022;13212;286
SO70357;11/05/2022;12817;184
SO70358;11/05/2022;15717;195
SO70359;11/05/2022;19917;112
SO70360;11/05/2022;13399;7
SO70361;11/05/2022;14833;93
SO70362;11/05/2022;15713;71
SO70363;11/05/2022;11200;159
SO70364;11/05/2022;25083;141
SO70365;11/05/2022;18340;41
SO70366;11/05/2022;27830;139
SO70367;11/05/2022;12626;171
SO70368;11/05/2022;12158;163
SO70369;11/05/2022;16401;53
SO70370;11/05/2022;12997;13
SO70371;11/05/2022;14317;99
SO70372;11/05/2022;13267;100
SO70373;11/05/2022;12997;25
SO70374;11/05/2022;20771;144
SO70375;11/05/2022;11318;67
SO70376;12/05/2022;17204;200
SO70377;12/05/2022;27616;200
SO70378;12/05/2022;25312;200
SO70379;12/05/2022;23834;200
SO70380;12/05/2022;13117;200
SO70381;12/05/2022;23849;199
SO70382;12/05/2022;12049;199
SO70383;12/05/2022;11639;199
SO70384;12/05/2022;19196;199
SO70385;12/05/2022;11030;199
SO70386;12/05/2022;11501;199
SO70387;12/05/2022;14937;199
SO70388;12/05/2022;21710;199
SO70389;12/05/2022;18452;199
SO70390;12/05/2022;17905;199
SO70391;12/05/2022;23134;199
SO70392;12/05/2022;24139;199
SO70393;12/05/2022;14963;306
SO70394;12/05/2022;25515;306
SO70395;12/05/2022;11901;306
SO70396;12/05/2022;16137;306
SO70397;12/05/2022;12299;306
SO70398;12/05/2022;15764;307
SO70399;12/05/2022;17117;307
SO70400;12/05/2022;23586;307
SO70401;12/05/2022;13124;307
SO70402;12/05/2022;15338;307
SO70403;12/05/2022;14824;307
SO70404;12/05/2022;24637;307
SO70405;12/05/2022;17414;307
SO70406;12/05/2022;18352;307
SO70407;12/05/2022;11627;308
SO70408;12/05/2022;15229;308
SO70409;12/05/2022;14686;308
SO70410;12/05/2022;18810;308
SO70411;12/05/2022;13132;308
SO70412;12/05/2022;14808;308
SO70413;12/05/2022;19398;308
SO70414;12/05/2022;15248;310
SO70415;12/05/2022;13768;310
SO70416;12/05/2022;17461;310
SO70417;12/05/2022;16139;299
SO70418;12/05/2022;17114;278
SO70420;12/05/2022;16682;265
SO70421;12/05/2022;22509;295
SO70422;12/05/2022;12297;293
SO70423;12/05/2022;21959;272
SO70424;12/05/2022;27625;113
SO70425;12/05/2022;26423;267
SO70426;12/05/2022;17691;191
SO70427;12/05/2022;21956;261
SO70428;12/05/2022;17650;267
SO70429;12/05/2022;20288;302
SO70430;12/05/2022;27186;297
SO70431;12/05/2022;27977;300
SO70432;12/05/2022;11722;276
SO70433;12/05/2022;17338;292
SO70434;12/05/2022;13152;293
SO70435;12/05/2022;17267;53
SO70436;12/05/2022;17458;253
SO70437;12/05/2022;11972;292
SO70438;12/05/2022;17205;297
SO70439;12/05/2022;18662;275
SO70440;12/05/2022;22659;310
SO70441;12/05/2022;22890;52
SO70442;12/05/2022;13392;260
SO70443;12/05/2022;26835;301
SO70444;12/05/2022;11746;310
SO70445;12/05/2022;27038;200
SO70446;12/05/2022;25246;306
SO70447;12/05/2022;26239;275
SO70448;12/05/2022;27732;267
SO70449;12/05/2022;16071;306
SO70450;12/05/2022;12871;300
SO70451;12/05/2022;13834;307
SO70452;12/05/2022;27236;307
SO70453;13/05/2022;11420;200
SO70454;13/05/2022;15093;199
SO70455;13/05/2022;14846;199
SO70456;13/05/2022;25550;199
SO70457;13/05/2022;13077;306
SO70458;13/05/2022;24835;306
SO70459;13/05/2022;18670;306
SO70460;13/05/2022;25013;306
SO70461;13/05/2022;21722;306
SO70462;13/05/2022;11619;307
SO70463;13/05/2022;11211;307
SO70464;13/05/2022;11645;309
SO70465;13/05/2022;21981;309
SO70466;13/05/2022;11507;309
SO70467;13/05/2022;27999;309
SO70468;13/05/2022;16967;309
SO70469;13/05/2022;23854;310
SO70470;13/05/2022;14801;310
SO70471;13/05/2022;11034;305
